Raman_Shift,Intensity
cm^-^1,a.u.
836.139,113.092
836.611,111.792
837.084,107.659
837.554,110.901
838.026,109.727
838.499,112.427
838.969,108.961
839.441,106.953
839.913,112.612
840.384,112.52
840.856,111.346
841.328,107.963
841.798,110.122
842.27,112.614
842.742,112.148
843.212,110.473
843.684,109.715
844.155,109.041
844.627,109.283
845.098,111.025
845.568,108.975
846.04,112.467
846.51,108.793
846.982,111.118
847.452,108.819
847.924,109.311
848.396,107.844
848.865,111.087
849.337,110.704
849.807,107.154
850.279,108.771
850.748,110.222
851.22,109.839
851.69,110.206
852.161,108.531
852.631,107.857
853.102,110.515
853.572,110.299
854.043,109.125
854.513,109.2
854.984,110.4
855.454,106.809
855.925,110.551
856.394,108.71
856.866,109.411
857.335,110.403
857.804,110.27
858.276,107.137
858.745,111.671
859.216,112.538
859.685,113.53
860.157,110.105
860.626,110.056
861.095,111.548
861.566,113.373
862.035,111.115
862.504,111.441
862.975,111.224
863.444,109.342
863.915,112.959
864.384,111.409
864.853,110.735
865.324,111.31
865.793,109.385
866.262,113.002
866.733,111.828
867.202,114.258
867.67,114.937
868.141,113.096
868.61,110.755
869.079,112.58
869.547,113.156
870.018,110.939
870.487,115.39
870.955,116.215
871.426,113.291
871.894,110.241
872.363,111.9
872.832,113.559
873.302,111.842
873.771,113.043
874.239,118.451
874.707,113.069
875.178,114.019
875.646,112.553
876.115,109.712
876.583,109.537
877.051,114.696
877.521,115.979
877.99,112.138
878.458,111.88
878.926,113.747
879.394,109.906
879.863,112.357
880.333,109.307
880.801,111.008
881.269,113.333
881.737,111.533
882.205,108.192
882.673,111.893
883.141,111.551
883.611,111.835
884.079,109.119
884.547,106.111
885.015,110.061
885.483,110.012
885.951,109.087
886.418,109.204
886.886,110.613
887.354,108.564
887.822,107.681
888.289,108.548
888.757,106.29
889.227,107.282
889.694,109.566
890.162,110.016
890.63,106.342
891.097,107.084
891.565,107.034
892.032,105.61
892.5,107.935
892.967,108.219
893.435,109.836
893.902,107.12
894.37,105.57
894.837,110.729
895.304,110.221
895.772,106.588
896.239,105.622
896.704,105.906
897.172,105.731
897.639,106.973
898.106,105.424
898.573,109.957
899.041,108.116
899.508,112.108
899.975,106.934
900.442,107.801
900.909,107.376
901.376,106.827
901.843,106.069
902.308,109.977
902.775,105.136
903.242,106.212
903.709,110.37
904.176,103.529
904.643,110.896
905.11,108.722
905.576,108.797
906.041,109.373
906.508,109.865
906.975,106.065
907.442,106.224
907.908,107.049
908.373,106.958
908.84,108.742
909.306,107.526
909.773,106.643
910.239,107.801
910.704,105.585
911.171,107.077
911.637,108.028
912.104,107.728
912.568,109.304
913.035,108.921
913.501,107.746
913.967,105.863
914.432,109.605
914.898,106.056
915.364,107.881
915.831,107.332
916.295,107.699
916.761,108.816
917.228,106.766
917.692,105.925
918.158,105.375
918.624,106.826
919.088,108.401
